sample_id,label,y_000,y_001,y_002,y_003,y_004,y_005,y_006,y_007,y_008,y_009,y_010,y_011,y_012,y_013,y_014,y_015,y_016,y_017,y_018,y_019,y_020,y_021,y_022,y_023,y_024,y_025,y_026,y_027,y_028,y_029,y_030,y_031,y_032,y_033,y_034,y_035,y_036,y_037,y_038,y_039,y_040,y_041,y_042,y_043,y_044,y_045,y_046,y_047,y_048,y_049,y_050,y_051,y_052,y_053,y_054,y_055,y_056,y_057,y_058,y_059,y_060,y_061,y_062,y_063,y_064,y_065,y_066,y_067,y_068,y_069,y_070,y_071,y_072,y_073,y_074,y_075,y_076,y_077,y_078,y_079,y_080,y_081,y_082,y_083,y_084,y_085,y_086,y_087,y_088,y_089,y_090,y_091,y_092,y_093,y_094,y_095,y_096,y_097,y_098,y_099,noise_sigma
0,linear,-3.403004549150964,-3.7330380762512787,-3.5776644073475077,-3.315190754176868,-3.3096622918409304,-3.202194375656545,-3.2504322074839203,-2.946495582177731,-2.8940124907360283,-2.9251835270569413,-2.71327476098215,-2.737312412485205,-2.8528073754488066,-2.6180253351995693,-2.7336343102719307,-2.415316810865901,-2.4761864169808976,-2.4282730262401104,-2.4298717533370966,-2.102486536206363,-2.2248735336309164,-2.195998528715658,-2.119138475510944,-1.9314651071437592,-1.8879292336833986,-1.8150322429451349,-1.7461386821078635,-1.4451655805987151,-1.7280991039003724,-1.6761948166622376,-1.6511219062925513,-1.3886849637209608,-1.2519384982447865,-1.3559329771612887,-1.3890848481248694,-1.3205221347467495,-1.0518714287501916,-0.9727536846007928,-0.9337744004842279,-1.0330723088108766,-0.8435853011836295,-0.7930037567485599,-0.7126052777578732,-0.556699032204343,-0.5791053446965595,-0.45026627683364573,-0.46766850200824345,-0.3708810636115326,-0.257555092387418,-0.47747351591427245,-0.2551073402681288,-0.2093553768236182,-0.1660443623117086,-0.0497615215458708,0.2593358894833339,0.002080419159921215,0.3199559762853068,0.02288911713975686,0.2741154999832065,0.4087567792420351,0.5332292871793719,0.6167813361948952,0.6944539145787368,0.6042859258680653,0.6551209454990808,0.9025554605004653,0.8251095502351451,0.7428510778106141,0.8287880149987679,0.924519019527445,1.185154548802491,1.2029328911413477,1.3444871140742214,1.2576554326435725,1.4043829258181209,1.5348305808619873,1.4730614799510402,1.644512686109594,1.5575489500245543,1.6649388079223366,1.7287907558958793,1.6835885248359082,1.9807207573611147,1.9160124570992174,2.048495510310095,2.1791079408901934,2.2408304819715283,2.337249607295786,2.2989342203188587,2.3208149843245267,2.4343344454916975,2.280338974371718,2.379687721206154,2.4631586890836954,2.5741928402104994,2.8321422502078843,2.7196016550921622,2.858311933833284,3.154700893179902,2.9941414710158996,0.1371030321094358
1,linear,-2.857627228576541,-2.7713535146105253,-2.6537368195645215,-2.742754664925927,-2.570961295301086,-2.5292286318205193,-2.5225252733174273,-2.516926088963109,-2.380623009335005,-2.3612212938763233,-2.266610443611941,-2.2256573409835396,-2.085949513000276,-2.13490331421354,-2.125567029204317,-2.0066581318941403,-1.951833044079564,-1.8364305231135543,-1.8127523763569087,-1.786546498974359,-1.6729505453280649,-1.766624868129329,-1.6837690315964158,-1.6470071279521339,-1.564826588874963,-1.5666705237424816,-1.403144089856994,-1.3978463255353826,-1.4141226581021729,-1.33643875478657,-1.2105636859792284,-1.129053372725616,-1.0125802571324136,-0.9094236649219791,-0.994681827198622,-1.019526032355897,-1.0299526115395714,-0.8450334764063637,-0.8520488980740233,-0.7775438602611985,-0.7358140367279227,-0.6572434396702898,-0.5381140648012541,-0.5356595760574058,-0.5004891625236015,-0.496274778098196,-0.4789359490715369,-0.3608210648683995,-0.28438910316576305,-0.13134749245846694,-0.16908000864372674,-0.06948959145701453,-0.09864009937928313,-0.08387217197737423,-0.019169909015202755,0.0466388085857217,0.25659131382798717,0.1464947085384368,0.29061150008695125,0.24715686557263777,0.40090368239596486,0.42333849807633456,0.4460508792348459,0.5050205104611768,0.5237382389790841,0.6370269165249246,0.6399157428587948,0.6499975936783111,0.6996910855553454,0.8322628088431708,0.9624068377607272,0.9367270387116131,0.9739408436073409,1.048825328286229,1.1576645004500852,1.150320033497964,1.168139715494474,1.3043892240539254,1.3196047196506366,1.4332319814928687,1.411223771343008,1.3861724383070035,1.4308277811612184,1.6499011399075834,1.70649185826057,1.6541161562007196,1.6954638892043616,1.8497694246566243,1.7607040748258742,1.8249922745034783,1.9623909314464827,1.9577314294596682,2.0317897437818266,2.07563823680846,2.1558473390272486,2.2674290711112923,2.2473854545842804,2.3304807599704978,2.2344877799105403,2.3974415995933915,0.05514710629394698
2,linear,-2.0212114901347404,-1.9197626501128628,-1.9701705164247374,-1.8640690693697246,-1.8393602492337886,-1.7854613905759402,-1.6805163003535775,-1.6536264350650693,-1.5717772796341631,-1.5895558516520683,-1.5660052457622626,-1.4983836885712174,-1.4310112102866135,-1.3867838370436958,-1.394520335868957,-1.2963391641376643,-1.2432559510287549,-1.096618689465045,-1.0773812736736041,-1.14899984424296,-1.0773006140673345,-1.0813452823847765,-0.9963021976954766,-0.9097990820466186,-0.8239944516989544,-0.8610374697776422,-0.8106850409396544,-0.8285174798635431,-0.6951261316098919,-0.6871559976716919,-0.616886707105255,-0.5848997160289771,-0.5037760508722174,-0.5290146605250994,-0.4692809530303891,-0.26580934391448,-0.367282567910451,-0.3118991697721249,-0.13723912227270824,-0.04369864260124065,-0.1738691049868308,-0.09184449546389312,-0.013886121588269278,0.0935249422561505,0.022538320941817964,0.10187835609955058,0.19343869607157532,0.2256365732821519,0.2374691457940231,0.2951004471237078,0.2882287642989892,0.38475080672560563,0.43061791137725436,0.49939062022918745,0.5122417843181442,0.6039869410507079,0.6746128929357457,0.6844294033072821,0.7400602232691571,0.7741700684365888,0.818956306369118,0.8346710315053542,0.9269026134848853,0.9560040920861167,1.0983456304138195,1.1228364927129901,1.118293956338182,1.1154300643733195,1.1473330066031044,1.2945924545543321,1.3013170068339535,1.3578638880106206,1.308219838923831,1.4715014805069362,1.4980271425949498,1.4770766037921614,1.551952090441272,1.6310165640476122,1.6689246802828135,1.7010327005718413,1.756331129171641,1.796968296662687,1.8616528402878998,1.966097812243318,1.8376007239712149,1.986001764557036,2.0510699500591136,2.1033592943663892,2.121410530311863,2.108288842242099,2.246032587639889,2.353974693934034,2.2592612579073488,2.4106139805245523,2.405860773791457,2.4645734011135727,2.4685506766138183,2.546884649529858,2.6650516177825785,2.680951279456084,0.04348302912611681
3,linear,-0.4453367826924826,-0.4590512540807269,-0.4609703405635574,-0.47342875656808425,-0.4755280410242831,-0.48547556472041997,-0.47835620087556135,-0.49807962428480007,-0.48905478017832027,-0.5004578544469477,-0.4956023258812369,-0.5031573191178561,-0.5003359161850958,-0.5125527916277844,-0.5332157547400138,-0.527363158882379,-0.5396857549768223,-0.5397614311748266,-0.5302571339453679,-0.5409687054663832,-0.5549026800262361,-0.5617224104356526,-0.5590630971461561,-0.5723904152224888,-0.5732202687349229,-0.5710020783965881,-0.5697576857651672,-0.578191255513184,-0.6030129514805105,-0.5895663969253093,-0.5958119770273805,-0.598059301611041,-0.5943149675686118,-0.6245638374393152,-0.6189406978075073,-0.6153377859111363,-0.6350933321626605,-0.6184305190335926,-0.6307707908742869,-0.6320685258215762,-0.6465669690981908,-0.6415526132578726,-0.6444067812819495,-0.6548530435595052,-0.6594702143006469,-0.6638477119656309,-0.676369698525424,-0.67601302884375,-0.6806755774855524,-0.6815716065336395,-0.6819069926553821,-0.7008677452626741,-0.6989950925841847,-0.692436574953364,-0.7125579941821679,-0.7177335146633418,-0.7152269987777765,-0.7153837859262927,-0.725811704083492,-0.721265092624783,-0.7291807046741149,-0.7339127474781257,-0.7405438882784513,-0.7328219982730743,-0.7550865189719833,-0.7722368158466588,-0.7517425645898019,-0.7707283395571393,-0.77141781294619,-0.7676779991691794,-0.7925815782717308,-0.7947679348947975,-0.8018302929854771,-0.8008376996209304,-0.7968743454668158,-0.8009133649133753,-0.8072674367432108,-0.8236565020520652,-0.8345327063575769,-0.822696060982707,-0.8309874335934859,-0.8291312508313342,-0.8320699533809338,-0.8406230246854998,-0.8409203823480612,-0.8492451237280948,-0.8517779670959181,-0.8650035912526645,-0.8659752037583051,-0.8679820800812761,-0.8682664809569149,-0.881349578083356,-0.8796065724417076,-0.8897145055294144,-0.8933096468047589,-0.8913427517446005,-0.9156249900507075,-0.9154022144457751,-0.9213231649640721,-0.9318797063009946,0.006963298625889051
4,linear,6.563444064112036,6.66510172037973,6.613673036780289,6.178849593182334,6.405069818035332,6.001982692146906,5.676717652679582,5.626350849545961,5.311258306165571,5.342809537841827,5.3597579209461585,5.5247580038875705,5.632454487964297,4.797629101075464,5.106442664665967,4.663050688481495,4.91096159348568,4.661597741414929,4.15573702320869,4.69529506337221,4.228475343285579,4.137807154816725,3.9048387749517084,3.8949079001208236,4.0412860720473045,3.7892609653884817,3.8033465182902466,3.7038065868791774,3.821245648123184,3.3239122059071033,2.950691124729088,3.4398136243110082,3.004547885261085,3.2362441155989417,2.957472797128077,2.729507006096531,2.734685110180641,3.002992163150253,2.925187671712381,2.347167808589657,2.2611203960115795,2.3685507210116716,1.8106228219659146,1.9796389666297696,1.788149276889966,1.7604709704678887,1.3841538915320286,1.099525219359844,0.878850526046697,0.9955533013424178,1.0426500300385357,0.9741100106745044,1.3896954390382374,1.08747383095344,0.49527322366155746,0.6950183301647737,0.4107207013877715,0.3321534095509356,0.3349345092410769,0.32931197000849166,-0.002729787554837132,0.21889197545991307,-0.40559366549433923,-0.2437174957195786,0.2564838163179046,-0.40757801504288627,-0.23119934554600918,-0.6530976089292198,-0.645728920728262,-0.9025427925789337,-1.0365197683478402,-1.2866552140595888,-1.110358838540987,-1.518223900110923,-1.2698719009301727,-1.2788104338310784,-1.5546605646818166,-1.8150427342074305,-1.7488370253635217,-2.0349755447456923,-1.850605541182726,-2.6066560855974807,-2.363303435118026,-2.858704261981608,-2.8498129958654888,-2.2868755212871967,-2.504094724117143,-2.9899910763299813,-3.280908767155761,-3.7310186743959726,-3.270744550377456,-2.6831927409953495,-3.2560386031824384,-3.596526889234636,-3.4636345813403024,-4.0459775118863,-3.857055701705029,-3.8713633636156035,-4.022209910253078,-3.923956621754761,0.2344502359733498
5,linear,-1.6413328875425865,-1.6314059718380904,-1.6389923225536578,-1.632476692208234,-1.6147015967120946,-1.6166506153045619,-1.6021797702325493,-1.6058075844674276,-1.589746361142558,-1.5906248308440087,-1.5838762878540853,-1.570923565027552,-1.5749727831114486,-1.5719375286792578,-1.5632651979062477,-1.5524454421260945,-1.5569764002171866,-1.539307797752593,-1.539411537675223,-1.524459930354353,-1.5370053628282063,-1.5224686280701263,-1.52111912143775,-1.5105131901982247,-1.4987836575507518,-1.4949466343732485,-1.4892545747206856,-1.482677210897821,-1.4746884584497661,-1.4749798471505378,-1.4598767742385943,-1.4540271193743688,-1.4494051275575504,-1.4424212351753272,-1.4377071462079538,-1.4224817004479324,-1.4275599767796967,-1.422634866687277,-1.4189006648659221,-1.4142844949655569,-1.4093184709148838,-1.4013659977858721,-1.3909815810841875,-1.3827698382120512,-1.378176902072404,-1.3763897223883461,-1.3615478376996573,-1.356311309875975,-1.354957378415056,-1.3514694170671615,-1.3390696431017308,-1.3348832274010052,-1.3374053227621192,-1.3240652401184727,-1.316247702256198,-1.316275126856589,-1.3044633300589508,-1.307030468154004,-1.2862707904831279,-1.2806528034890214,-1.2824616142448944,-1.2731402614050382,-1.2816431868008047,-1.2689687386687083,-1.2583505538768027,-1.2563618357248183,-1.2408846238123503,-1.2280559542196676,-1.2386652571196632,-1.2307996778079628,-1.2190753177991396,-1.2057587909903902,-1.2145778513699543,-1.2007578224930133,-1.1864074204128106,-1.1985899093421728,-1.1905584712137267,-1.1799671391545223,-1.17439514497046,-1.161302006587676,-1.1582225244509197,-1.1627457454046037,-1.1446188683815377,-1.1442845782257542,-1.1284631358998376,-1.1323837539193518,-1.1263492171920717,-1.1140735386440956,-1.106825126387,-1.1023987612387491,-1.1075376686430534,-1.0897617750268727,-1.0919485708929784,-1.0791899283492439,-1.0818325037765972,-1.0659160304177138,-1.0664230174659437,-1.0628444340892929,-1.0462632438677186,-1.042664360406187,0.005258910670426387
6,linear,3.6774332155624503,3.644526115647683,3.46216687677816,3.5426712574199435,3.3449058869030535,3.2967277815640674,3.46799873958534,3.0844927394380894,2.8379090167333807,3.307907103314402,3.3681711331920585,2.91144290764007,2.6436941115220765,2.7953202473718277,2.73418701797619,2.682620509322829,2.4956285357803303,2.6560985621641824,2.584432258391238,2.2519637210188557,2.4789209285542184,2.594310244168711,2.280193240692807,2.1482045638232425,2.1097883753050573,2.1459980521514517,1.7701015849013726,1.957412412016855,1.819372110874204,2.0522637396604724,1.7193855445537436,1.899657664268446,1.4672278708589117,1.6274390258561895,1.5275120127845867,1.3053300223969302,1.3799435067287917,1.453053600066079,1.184675093257678,0.938625672786673,1.0966323276131311,0.9147669902880644,0.9247912784315167,0.8950644136816809,0.6150321110405141,0.5626282620127432,0.7768528961177961,0.5790613782855109,0.24352346058230528,0.6239966297220673,0.491584479155672,0.2962552161154814,0.15182709509330466,0.3733442149594573,0.24438714589380556,0.45004964050910423,0.12508426137450263,0.05641504899274583,-0.08159556038712665,-0.015313945521591502,-0.10512574968619423,-0.08626254689635071,-0.3860799868979532,-0.4390254551516127,-0.5091833973370936,-0.4048940252368932,-0.3752828605415832,-0.6995578410333124,-0.759388859660895,-0.7256239181597601,-0.8643261083758079,-0.769610317043226,-1.2594370006861024,-1.1345412677497089,-1.1930148027411298,-1.4616096604174222,-1.345791488561865,-1.4037081077156859,-1.373236560353891,-1.2630819505264468,-1.5077841854808325,-1.676487999536426,-1.611513758637665,-1.5289740803247793,-1.8622685651275432,-1.9179406364410498,-1.7871948123279393,-1.9551459117826664,-1.904094299021851,-2.0562482567172466,-2.0256095158951193,-2.3206054652268784,-2.249106148150481,-2.339836230244028,-2.537682910646311,-2.6481978883120676,-2.413853680748483,-2.6158836562996104,-2.7693917071351057,-2.7107597486611925,0.13280087996751572
7,linear,1.0441115129545206,1.1455731134838651,1.0311080053385144,1.0174540771771436,0.8588123878934998,0.8170298170203513,0.8689916405325478,0.802349687876398,0.789043301852067,0.7013781114980858,0.6865777440054207,0.6362706303527068,0.6307938599075898,0.5895334812683157,0.3994116962328382,0.3183536170190522,0.4722383118473532,0.4404776105476925,0.26360069535759906,0.1697048123077568,0.24539604834792725,0.25277764463545405,0.26227767731711915,0.14158778643723025,0.04473410275888689,-0.02990054570606234,-0.018107965473971838,-0.07997256395317044,-0.16638882217838746,-0.0237282083135833,-0.08273641207859549,-0.16511109563073406,-0.3328089376969539,-0.26820905698307224,-0.3242962825698402,-0.3792736405383119,-0.37338808591498324,-0.4536520482957919,-0.49034242535492994,-0.5396242467334942,-0.6006038956780039,-0.7723930096143383,-0.7022558011080601,-0.7840664221754002,-0.8709582010640631,-0.7344896967773513,-0.7746628935441522,-0.8401069440292392,-0.9500515979190456,-0.9266931424348699,-1.0508543749050412,-1.0823263138278387,-1.2039236142865029,-1.156621778541384,-1.220055489181272,-1.3456995714519038,-1.312883591833679,-1.3576455165211907,-1.2868986776941835,-1.384681703434779,-1.481217412818653,-1.5098651383756163,-1.5652967040547199,-1.6233072409883662,-1.719645689839561,-1.7062292059387079,-1.7853265945987362,-1.858918983237921,-1.7951877634756492,-1.845490786857811,-2.0205266669128576,-1.9627056370707618,-1.9379547464231142,-1.9771373829569543,-2.0221935273946308,-2.1250419428094203,-2.2216498152275257,-2.279146826039478,-2.2356123401177967,-2.276543358733541,-2.2645405182601355,-2.31892819813101,-2.4366429082278303,-2.5470706128779463,-2.534034509165489,-2.5445605907735893,-2.6130071598024904,-2.6788170495775847,-2.67149754545281,-2.7604011304885216,-2.8109557504315763,-2.797045696627314,-2.883319053291169,-2.8871928142806347,-2.928461754391368,-3.0571117055783237,-3.0602526567985824,-2.9869767939172283,-3.1875823764143947,-3.2884701911064265,0.06060833165040692
8,linear,-1.296689928396876,-1.1470713874666558,-1.3619385424340194,-1.0910091969854536,-0.9530048879986498,-1.0842166413946661,-0.9753728697399731,-0.9448245408302776,-0.8980989521146245,-0.8018188149555951,-0.6227312837259229,-0.5374987125580238,-0.6326802014476419,-0.41956270352248015,-0.4935236832888673,-0.3169247627716312,-0.389314744571763,-0.3170407356398031,-0.24406411866332478,0.009028707053433671,-0.0969251448944366,-0.14917034332975063,0.024505599316399146,-0.011835526220846014,0.03583545815161218,0.19010194880234912,0.1854205746426971,0.2593102648596403,0.2974359260806387,0.3765711721680247,0.43934870038793306,0.3309947965011334,0.5694323050937515,0.5108985234226533,0.5353571522195837,0.6886134932700059,0.755163073967621,0.7574677542931324,0.9205471802782763,0.8253739937900968,0.9472959120801934,0.9914739782852202,1.085673063730562,1.1650076103705838,1.1317445802530814,1.3093255343929229,1.3197461676810733,1.239816271875894,1.2917665595378152,1.4843001361596393,1.5263328650460777,1.591147253843902,1.6530206879707245,1.7273330511580067,1.8343690358472433,1.747189277836951,1.799543138876039,1.8616407666699102,2.014782054699003,2.1381566074770717,2.077688610254756,1.989698289940635,2.1020154235730297,2.21944831998698,2.29528080078798,2.3623156346611616,2.450137081017997,2.482274838184864,2.6339386780839713,2.5700435972769373,2.6136370792403643,2.7639116196057154,2.679821391957495,2.8708926207810026,2.9074435288326113,2.946588514463273,3.1244169116376597,3.026640311251531,3.2705928511096896,3.167561022681206,3.150722555160939,3.3013981569384887,3.2779541835206265,3.3572215293933105,3.4940584407550452,3.561736403477042,3.5360865152047953,3.7051048214890705,3.773589709859684,3.849665666279831,3.842932894651681,3.9577858221957665,3.7878119830092096,3.9535700641401017,3.9718255241340583,4.097309290403779,4.105676976189839,4.1905875813249995,4.39024912640147,4.303548463100517,0.06984056749212357
9,linear,-0.7005208597529304,-0.6884974236549755,-0.6745125591321746,-0.6622050654990607,-0.6628929729278402,-0.6520290767626703,-0.6555921693391543,-0.6391365303183899,-0.6229295478080125,-0.6145952907794837,-0.610403014950148,-0.5967194900748353,-0.5906796430439593,-0.5767479346484441,-0.5743879238386549,-0.5701292276097194,-0.5563260548535199,-0.5707863004422793,-0.538260169985117,-0.5581822084887812,-0.5355714064169501,-0.5111733668830566,-0.5021244396175759,-0.5049702075854576,-0.4928895062675011,-0.46915263333508184,-0.47353092658804724,-0.4451931329763679,-0.45235828989696686,-0.4405658708838892,-0.42306873154860924,-0.4248140128337688,-0.4240423046562674,-0.40880326587107385,-0.3994090344543261,-0.4000352232762127,-0.3832516621802739,-0.3778597268117897,-0.3570941245385585,-0.3545827184139539,-0.34798431456226886,-0.3378581638303239,-0.32664167149396317,-0.31496539064192913,-0.31764383577534855,-0.30907788994071467,-0.2848866870849621,-0.2868545410083706,-0.2851626173194589,-0.26301093525982133,-0.2540063074288586,-0.25938085273858097,-0.23794652778886108,-0.22546754657652407,-0.21918183475881983,-0.20847740705509762,-0.21415305119163383,-0.19289644641325554,-0.18855636161190728,-0.18097796347641484,-0.1624489133711942,-0.14923715293006135,-0.13812212108210722,-0.13268164317017034,-0.13398915128878156,-0.12182184821227389,-0.10999981827220207,-0.10574531695177904,-0.09681188980231513,-0.08299836726123774,-0.0804390450942768,-0.07635849104962474,-0.06524547059699218,-0.048894119267495935,-0.044534448266312254,-0.03326145204240795,-0.022040922851241464,-0.020637601210766063,-0.0036956551131350074,0.0024743107871356127,-0.00018363475633142307,0.02779831057849949,0.022788203753934356,0.02341009986179993,0.03663137718210381,0.045667720882097376,0.062196416173863796,0.06873329278570309,0.07714852283260379,0.09284398800721448,0.09971075333363133,0.10840557711729688,0.11794022584052628,0.12827840632440984,0.117690998983078,0.13900620063883676,0.13490496851322586,0.15959605527953785,0.16817044523769223,0.18453452020832967,0.007140878069974867
